OBJECTID,ED_GUID,ED_OFFICIA,ED_ENGLISH,ED_GAEILGE,ED_ID_STR,ED_PART_CO,COUNTY_COD,COUNTY_ENG,COUNTY_GAE,CSO_LEA,SHAPE_Leng,SHAPE_Area
"483",2ae19629-188e-13a3-e055-000000000001,Y,SRAHEEN,AN SRAITHÍN,"157141","1","29",MAYO,Maigh Eo,SWINFORD,26675.349175768882560,-25931219.235071871429682
"484",2ae19629-188f-13a3-e055-000000000001,Y,DUNSHAUGHLIN,DÚN SEACHLAINN,"167030","1","11",MEATH,An Mhí,RATOATH,41875.633375513672945,-43164813.159645594656467
"485",2ae19629-1890-13a3-e055-000000000001,Y,GALLOW,GALAMH,"167031","1","11",MEATH,An Mhí,TRIM,25606.473615768652962,-24759313.508231543004513
"486",2ae19629-1891-13a3-e055-000000000001,N,MOYNALTY,MAIGH NEALTA,"167064","1","11",MEATH,An Mhí,KELLS,35427.736312250613992,-21980884.617807667702436
"487",2ae19629-1892-13a3-e055-000000000001,Y,NAVAN RURAL,AN UAIMH (TUATH) (CUID),"167065","1","11",MEATH,An Mhí,NAVAN,54544.729694486763037,-59046464.712729766964912
"488",2ae19629-1893-13a3-e055-000000000001,Y,NAVAN URBAN,AN UAIMH (UIRBEACH),"167066","1","11",MEATH,An Mhí,NAVAN,6977.977838484445783,-1777509.326947665773332
"489",2ae19629-1894-13a3-e055-000000000001,Y,NEWCASTLE,AN CAISLEÁN NUA,"167067","1","11",MEATH,An Mhí,KELLS,26235.175262123695575,-17745257.060435164719820
"490",2ae19629-1895-13a3-e055-000000000001,Y,KILLEDMOND,CILL ÉAMAINN,"017027","1","01",CARLOW,Ceatharlach,MUINEBEAG,29095.342621145773592,-18801926.935328159481287
"491",2ae19629-1896-13a3-e055-000000000001,Y,KILLERRIG,CILL DHEIRGE,"017028","1","01",CARLOW,Ceatharlach,TULLOW,22276.018838328611309,-11113579.642995808273554
"492",2ae19629-1897-13a3-e055-000000000001,Y,KINEAGH,CINN EICH,"017029","1","01",CARLOW,Ceatharlach,TULLOW,20855.561145494993980,-18025149.039840728044510
"493",2ae19629-1898-13a3-e055-000000000001,Y,SRAHMORE,AN SRATH MÓR,"157142","1","29",MAYO,Maigh Eo,BELMULLET,62970.975526147136407,-85960437.369786888360977
"494",2ae19629-1899-13a3-e055-000000000001,Y,STRADE,AN TSRÁID,"157143","1","29",MAYO,Maigh Eo,CASTLEBAR,46619.518320299423067,-35547461.244275651872158
"495",2ae19629-189a-13a3-e055-000000000001,Y,SWINEFORD,BÉAL ÁTHA NA MUICE,"157144","1","29",MAYO,Maigh Eo,SWINFORD,39434.220764251273067,-40132542.719180785119534
"496",2ae19629-189b-13a3-e055-000000000001,Y,TAGHEEN,TEACH CHAOIN,"157145","1","29",MAYO,Maigh Eo,CLAREMORRIS,25889.437764440834144,-11997217.642100324854255
"497",2ae19629-189c-13a3-e055-000000000001,N,GALTRIM,GALLTROIM,"167032","1","11",MEATH,An Mhí,TRIM,26094.247350469275261,-20927717.749342869967222
"498",2ae19629-189d-13a3-e055-000000000001,Y,GIRLEY,AN GHREALLAIGH,"167033","1","11",MEATH,An Mhí,KELLS,22919.040229548052594,-20471759.770635489374399
"499",2ae19629-189e-13a3-e055-000000000001,Y,NEWTOWN,AN BAILE NUA,"167068","1","11",MEATH,An Mhí,KELLS,27573.827851943759015,-13688752.567264666780829
"500",2ae19629-189f-13a3-e055-000000000001,Y,NOBBER,AN OBAIR,"167069","1","11",MEATH,An Mhí,KELLS,30374.449963485014450,-22224789.627791892737150
"501",2ae19629-18a0-13a3-e055-000000000001,Y,KYLE,AN CHILL,"017030","1","01",CARLOW,Ceatharlach,MUINEBEAG,23704.819792299731489,-16829739.203869886696339
"502",2ae19629-18a1-13a3-e055-000000000001,Y,LEIGHLINBRIDGE,LEITHGHLINN AN DROICHID,"017031","1","01",CARLOW,Ceatharlach,MUINEBEAG,34561.339463403921400,-24797530.025294970721006
"503",2ae19629-18a2-13a3-e055-000000000001,Y,MARLEY,MARLAIGH,"017032","1","01",CARLOW,Ceatharlach,MUINEBEAG,27094.883712096681847,-15343715.128304516896605
"504",2ae19629-18a3-13a3-e055-000000000001,Y,TAWNYNAGRY,TAMHNAIGH NA GRAÍ,"157146","1","29",MAYO,Maigh Eo,CASTLEBAR,45024.919992640825512,-35215212.649860672652721
"505",2ae19629-18a4-13a3-e055-000000000001,Y,TOOCANANAGH,TUATH CHANÁNACH,"157147","1","29",MAYO,Maigh Eo,SWINFORD,28997.006445667397202,-16159699.641382865607738
"506",2ae19629-18a5-13a3-e055-000000000001,Y,TOOMORE,TUAIM MHÓR,"157148","1","29",MAYO,Maigh Eo,SWINFORD,45732.456741102934757,-35550963.951511077582836
"507",2ae19629-18a6-13a3-e055-000000000001,Y,GRANGEGEETH,GRÁINSEACH NA GAOITHE,"167034","1","11",MEATH,An Mhí,LAYTOWN-BETTYSTOWN,37141.151286149834050,-26304901.822567317634821
"508",2ae19629-18a7-13a3-e055-000000000001,N,GRENNANSTOWN,BAILE GHRIANÁIN,"167035","1","11",MEATH,An Mhí,KELLS,26992.845101274560875,-24815409.091714523732662
"509",2ae19629-18a8-13a3-e055-000000000001,N,OLDCASTLE,AN SEANCHAISLEÁN,"167070","1","11",MEATH,An Mhí,KELLS,36976.185950746454182,-34391718.030340671539307
"510",2ae19629-18a9-13a3-e055-000000000001,Y,PAINESTOWN,BAILE PHAGHAIN,"167071","1","11",MEATH,An Mhí,LAYTOWN-BETTYSTOWN,26209.421974831999250,-32930110.846244663000107
"511",2ae19629-18aa-13a3-e055-000000000001,Y,POSSECKSTOWN,BAILE PHOIRSNE,"167072","1","11",MEATH,An Mhí,KELLS,23133.488930548293865,-13525225.723389718681574
"512",2ae19629-18ab-13a3-e055-000000000001,Y,MUINEBEAG RURAL,MUINE BHEAG (TUATH),"017033","1","01",CARLOW,Ceatharlach,MUINEBEAG,27629.986333566946996,-14830455.877188626676798
"513",2ae19629-18ac-13a3-e055-000000000001,Y,MUINEBEAG URBAN,MUINE BHEAG (UIRBEACH),"017034","1","01",CARLOW,Ceatharlach,MUINEBEAG,9118.001123466947320,-3104434.467955728061497
"514",2ae19629-18ad-13a3-e055-000000000001,N,MYSHALL,MÍSEAL,"017035","1","01",CARLOW,Ceatharlach,TULLOW,24771.957581419184862,-17264649.941235359758139
"515",2ae19629-18ae-13a3-e055-000000000001,Y,NURNEY,AN URNAÍ,"017036","1","01",CARLOW,Ceatharlach,MUINEBEAG,28511.879263447630365,-23960312.122135717421770
"516",2ae19629-18af-13a3-e055-000000000001,Y,TUMGESH,TUAIM DHEISE,"157149","1","29",MAYO,Maigh Eo,SWINFORD,45939.603406748588895,-28829087.862426031380892
"517",2ae19629-18b0-13a3-e055-000000000001,Y,TURLOUGH,TURLACH,"157150","1","29",MAYO,Maigh Eo,CASTLEBAR,42816.207169284403790,-31168123.801873624324799
"518",2ae19629-18b1-13a3-e055-000000000001,Y,URLAUR,URLÁR,"157151","1","29",MAYO,Maigh Eo,SWINFORD,36203.221152885991614,-40803058.961420588195324
"519",2ae19629-18b2-13a3-e055-000000000001,Y,HILL of DOWN,CNOC AN DÚIN,"167036","1","11",MEATH,An Mhí,TRIM,31365.388509123524273,-20720054.224538784474134
"520",2ae19629-18b3-13a3-e055-000000000001,Y,INNFIELD,AN BÓTHAR BUÍ,"167037","1","11",MEATH,An Mhí,TRIM,28284.324813536833972,-34251059.958143927156925
"521",2ae19629-18b4-13a3-e055-000000000001,Y,RAHINSTOWN,BAILE RAITHIN,"167073","1","11",MEATH,An Mhí,TRIM,23949.323158206683729,-17770437.601233359426260
"522",2ae19629-18b5-13a3-e055-000000000001,Y,RATHFEIGH,RÁTH FAICHE,"167074","1","11",MEATH,An Mhí,ASHBOURNE,35226.789715696424537,-28425741.446103762835264
"523",2ae19629-18b6-13a3-e055-000000000001,Y,RATHKENNY,RÁTH CHEANNAIGH,"167075","1","11",MEATH,An Mhí,KELLS,25031.482864357058133,-22266980.993516314774752
"524",2ae19629-18b7-13a3-e055-000000000001,Y,OLDLEIGHLIN,SEANLEITHGHLINN,"017037","1","01",CARLOW,Ceatharlach,MUINEBEAG,22762.812412023013167,-19344312.874426417052746
"525",2ae19629-18b8-13a3-e055-000000000001,Y,RAHILL,RÁTH CHOILL,"017038","1","01",CARLOW,Ceatharlach,TULLOW,22273.083917872889288,-16424595.660627163946629
"526",2ae19629-18b9-13a3-e055-000000000001,Y,RATHANNA,RÁTH ANA,"017039","1","01",CARLOW,Ceatharlach,MUINEBEAG,30716.154092935386871,-23400761.339036494493484
"527",2ae19629-18ba-13a3-e055-000000000001,N,WESTPORT RURAL,CATHAIR NA MART (TUATH),"157152","6","29",MAYO,Maigh Eo,WESTPORT,37905.274178213461710,-13729744.223322028294206
"528",2ae19629-18bb-13a3-e055-000000000001,Y,WESTPORT URBAN,CATHAIR NA MART (UIRBEACH),"157153","1","29",MAYO,Maigh Eo,WESTPORT,14163.970533099283784,-8121215.164391010999680
"529",2ae19629-18bc-13a3-e055-000000000001,Y,ARDNAREE SOUTH URBAN,ARD NA RIA THEAS (UIRBEACH),"157154","1","29",MAYO,Maigh Eo,BALLINA,6818.392317436215308,-1702242.047559128375724
"530",2ae19629-18bd-13a3-e055-000000000001,Y,JULIANSTOWN,BAILE IÚILIÁIN,"167038","1","11",MEATH,An Mhí,LAYTOWN-BETTYSTOWN,44467.189400469411339,-49719144.431739166378975
"531",2ae19629-18be-13a3-e055-000000000001,Y,CEANANNAS MÓR RURAL,CEANANNAS (TUATH) (CUID),"167039","1","11",MEATH,An Mhí,KELLS,29619.919879073808261,-20198968.543452795594931
"532",2ae19629-18bf-13a3-e055-000000000001,Y,CEANANNAS MÓR URBAN,CEANANNAS (UIRBEACH),"167040","1","11",MEATH,An Mhí,KELLS,5275.748328544804281,-1075653.714103554142639
"533",2ae19629-18c0-13a3-e055-000000000001,Y,RATHMORE,AN RÁTH MHÓR,"167076","1","11",MEATH,An Mhí,KELLS,25617.459261696425528,-27936874.002310991287231
"534",2ae19629-18c1-13a3-e055-000000000001,Y,RATHMOLYON,RÁTH MOLIAIN,"167077","1","11",MEATH,An Mhí,TRIM,33691.384461839537835,-39416265.542477630078793
"535",2ae19629-18c2-13a3-e055-000000000001,N,RATHORNAN,RÁTH THORNÁIN,"017040","1","01",CARLOW,Ceatharlach,MUINEBEAG,29764.911159034127195,-19966143.836924929171801
"536",2ae19629-18c3-13a3-e055-000000000001,Y,RATHRUSH,RÁTH ROIS,"017041","1","01",CARLOW,Ceatharlach,TULLOW,24535.245626464511588,-23446703.918278574943542
"537",2ae19629-18c4-13a3-e055-000000000001,Y,RATHVILLY,RÁTH BHILE,"017042","1","01",CARLOW,Ceatharlach,TULLOW,16230.152210809004828,-12717406.619259525090456
"538",2ae19629-18c5-13a3-e055-000000000001,Y,LACKAN NORTH,LEACAIN THUAIDH,"157112","1","29",MAYO,Maigh Eo,BALLINA,33089.048129053473531,-34819368.704417347908020
"539",2ae19629-18c6-13a3-e055-000000000001,Y,LACKAN SOUTH,LEACAIN THEAS,"157113","1","29",MAYO,Maigh Eo,BALLINA,31350.735395859952405,-20243818.175839457660913
"540",2ae19629-18c7-13a3-e055-000000000001,N,DARVER,DAIRBHRE,"147013","1","10",LOUTH,Lú,ARDEE,29015.578608346640976,-21208188.095474194735289
"541",2ae19629-18c8-13a3-e055-000000000001,Y,FAIR GATE,GEATA SHRÁID AN AONAIGH,"147014","1","10",LOUTH,Lú,DROGHEDA URBAN,6906.695746139506809,-2662033.629803259856999
"542",2ae19629-18c9-13a3-e055-000000000001,Y,DROMIN,DROIM ING,"147015","1","10",LOUTH,Lú,ARDEE,26447.606679879230796,-15498967.739012338221073
"543",2ae19629-18ca-13a3-e055-000000000001,Y,BALLINDINE,BAILE AN DAIGHIN,"157020","1","29",MAYO,Maigh Eo,CLAREMORRIS,35405.691963271696295,-22279602.409034632146358
"544",2ae19629-18cb-13a3-e055-000000000001,Y,BALLINROBE,BAILE AN RÓBA,"157021","1","29",MAYO,Maigh Eo,CLAREMORRIS,36860.459592985120253,-55294093.796992003917694
"545",2ae19629-18cc-13a3-e055-000000000001,Y,BALLYCASTLE,BAILE AN CHAISIL,"157022","1","29",MAYO,Maigh Eo,BALLINA,53832.279642687528394,-63855886.586393445730209
"546",2ae19629-18cd-13a3-e055-000000000001,Y,BALLYCROY NORTH,BAILE CHRUAICH THUAIDH,"157023","1","29",MAYO,Maigh Eo,BELMULLET,65576.976202436489984,-83376899.970889925956726
"547",2ae19629-18ce-13a3-e055-000000000001,Y,BALLYCROY SOUTH,BAILE CHRUAICH THEAS,"157024","8","29",MAYO,Maigh Eo,BELMULLET,124506.635239138326142,-126973303.149658352136612
"548",2ae19629-18cf-13a3-e055-000000000001,Y,CULNACLEHA,COILL NA CLEITHE,"157068","1","29",MAYO,Maigh Eo,CLAREMORRIS,33089.139690220828925,-29198692.047795969992876
"549",2ae19629-18d0-13a3-e055-000000000001,Y,DALGAN,DEALGAIN,"157069","1","29",MAYO,Maigh Eo,CLAREMORRIS,36296.166245204127335,-35338503.300773911178112
"550",2ae19629-18d1-13a3-e055-000000000001,Y,DEEL,AN DAOIL,"157070","1","29",MAYO,Maigh Eo,BALLINA,69289.497684000045410,-43064561.087497040629387
"551",2ae19629-18d2-13a3-e055-000000000001,Y,DERRY,AN DOIRE,"157071","1","29",MAYO,Maigh Eo,BALLINA,59836.096443851143704,-65489281.283468857407570
"552",2ae19629-18d3-13a3-e055-000000000001,Y,DERRYLOUGHAN,DOIRE LOCHÁIN,"157072","11","29",MAYO,Maigh Eo,WESTPORT,76963.677841400582111,-28422723.768388520926237
"553",2ae19629-18d4-13a3-e055-000000000001,Y,LETTERBRICK,LEITIR BRIC,"157114","1","29",MAYO,Maigh Eo,CASTLEBAR,39101.469573493261123,-34906299.966083675622940
"554",2ae19629-18d5-13a3-e055-000000000001,Y,LOUGHANBOY,AN LOCHÁN BUÍ,"157115","1","29",MAYO,Maigh Eo,SWINFORD,30005.836514651131438,-23747726.186969436705112
"555",2ae19629-18d6-13a3-e055-000000000001,Y,DROMISKIN,DROIM INEASCLAINN,"147016","1","10",LOUTH,Lú,DUNDALK SOUTH,34129.710651302448241,-21644291.579778403043747
"556",2ae19629-18d7-13a3-e055-000000000001,Y,DRUMCAR,DROIM CHORA,"147017","1","10",LOUTH,Lú,ARDEE,37009.663790204263933,-27443455.471180167049170
"557",2ae19629-18d8-13a3-e055-000000000001,Y,BALLYHAUNIS,BÉAL ÁTHA HAMHNAIS,"157025","1","29",MAYO,Maigh Eo,CLAREMORRIS,35670.158438777129049,-29870190.864757459610701
"558",2ae19629-18d9-13a3-e055-000000000001,Y,BALLYHEAN,BÉAL ÁTHA HÉIN,"157026","1","29",MAYO,Maigh Eo,CASTLEBAR,32084.451052959226217,-16736791.170412596315145
"559",2ae19629-18da-13a3-e055-000000000001,Y,DOOCASTLE,CAISLEÁN AN DUMHA,"157073","1","29",MAYO,Maigh Eo,SWINFORD,43207.408630704485404,-36303324.021400593221188
"560",2ae19629-18db-13a3-e055-000000000001,Y,DOOEGA,DUMHA ÉIGE,"157074","5","29",MAYO,Maigh Eo,BELMULLET,64666.239655036377371,-41932987.601232580840588
"561",2ae19629-18dc-13a3-e055-000000000001,Y,DRUMMIN,AN DROMAINN,"157075","1","29",MAYO,Maigh Eo,WESTPORT,40651.565558674810745,-54795117.391879856586456
"562",2ae19629-18dd-13a3-e055-000000000001,Y,CORBOY,AN CHORR BHUÍ,"137020","1","09",LONGFORD,An Longfort,LONGFORD,32359.073700538268895,-20842109.408714707940817
"563",2ae19629-18de-13a3-e055-000000000001,Y,CREEVY,AN CHRAOBHAIGH,"137021","1","09",LONGFORD,An Longfort,GRANARD,23550.864734816299460,-13985286.858587089926004
"564",2ae19629-18df-13a3-e055-000000000001,Y,CROSAGSTOWN,BAILE AN CHROSAIGH,"137022","1","09",LONGFORD,An Longfort,GRANARD,20539.482635046140786,-12203609.850085144862533
"565",2ae19629-18e0-13a3-e055-000000000001,Y,CURRYGRANE,CURRACH GRÁNNA,"137023","1","09",LONGFORD,An Longfort,GRANARD,15860.269152680280968,-9697491.907559875398874
"566",2ae19629-18e1-13a3-e055-000000000001,Y,DRUMMULLAGH,DROIM MULLAIGH,"147018","1","10",LOUTH,Lú,DUNDALK-CARLINGFORD,25163.966172647378698,-24300455.506810411810875
"567",2ae19629-18e3-13a3-e055-000000000001,Y,DUNDALK No. 3 URBAN,DÚN DEALGAN (UIRBEACH UIMH.3),"147020","1","10",LOUTH,Lú,DUNDALK SOUTH,5558.298807635574121,-1254848.896713352296501
"568",2ae19629-18e4-13a3-e055-000000000001,Y,DUNLEER,DÚN LÉIRE,"147021","1","10",LOUTH,Lú,ARDEE,33669.348716739506926,-25069741.824398275464773
"569",2ae19629-18e5-13a3-e055-000000000001,Y,BALLYHOWLY,BEALACH ABHLA,"157027","1","29",MAYO,Maigh Eo,CLAREMORRIS,33141.922968148930522,-21786171.280609194189310
"570",2ae19629-18e6-13a3-e055-000000000001,Y,BALLYNAGORAHER,BAILE MHIC FHEARCHAIR,"157028","1","29",MAYO,Maigh Eo,CASTLEBAR,36179.351634607606684,-44785991.500920124351978
"571",2ae19629-18e7-13a3-e055-000000000001,Y,EMLAGH,IMLEACH,"157076","1","29",MAYO,Maigh Eo,WESTPORT,34390.603389678602980,-26350690.979158960282803
"572",2ae19629-18e8-13a3-e055-000000000001,Y,ERRIFF,AN OIRIMH,"157077","2","29",MAYO,Maigh Eo,WESTPORT,55972.581711930310121,-82528767.778747528791428
"573",2ae19629-18e9-13a3-e055-000000000001,Y,FORTLAND,RÁTH NA HUAMHAN,"157078","1","29",MAYO,Maigh Eo,BALLINA,34344.198124386755808,-24536462.340146388858557
"574",2ae19629-18ea-13a3-e055-000000000001,Y,DALYSTOWN,BAILE UÍ DHÁLAIGH,"137024","1","09",LONGFORD,An Longfort,GRANARD,19552.430542576315929,-8899712.589972848072648
"575",2ae19629-18eb-13a3-e055-000000000001,Y,DOORY,DÚRAÍ,"137025","1","09",LONGFORD,An Longfort,BALLYMAHON,28129.500864551504492,-25462405.919093441218138
"576",2ae19629-18ec-13a3-e055-000000000001,Y,DRUMGORT,DROIM GOIRT,"137026","1","09",LONGFORD,An Longfort,GRANARD,30291.383625638143712,-19542950.577681992202997
"577",2ae19629-18ed-13a3-e055-000000000001,Y,DYSART,AN DÍSEART,"147022","1","10",LOUTH,Lú,ARDEE,26436.309448512300150,-24228177.430786952376366
"578",2ae19629-18ee-13a3-e055-000000000001,N,FAUGHART,FOCHAIRD,"147023","1","10",LOUTH,Lú,DUNDALK-CARLINGFORD,28248.228346852210962,-18521179.542091615498066
"579",2ae19629-18ef-13a3-e055-000000000001,Y,GREENORE,AN GRIANFORT,"147024","1","10",LOUTH,Lú,DUNDALK-CARLINGFORD,23092.987432660149352,-14983703.274360461160541
"580",2ae19629-18f0-13a3-e055-000000000001,Y,BALLYOVEY,BAILE ÓBHA,"157029","1","29",MAYO,Maigh Eo,CASTLEBAR,40155.532506358227693,-33183800.883180055767298
"581",2ae19629-18f1-13a3-e055-000000000001,Y,BALLYSAKEERY,BAILE EASA CAOIRE,"157030","1","29",MAYO,Maigh Eo,BALLINA,34033.290305417431227,-27641133.989270757883787
"582",2ae19629-18f2-13a3-e055-000000000001,Y,GARRYMORE,AN GARRAÍ MÓR,"157079","1","29",MAYO,Maigh Eo,CLAREMORRIS,36319.725512656317733,-24847595.783372342586517
"583",2ae19629-18f3-13a3-e055-000000000001,Y,GLENAMOY,GLEANN NA MUAIDHE,"157080","1","29",MAYO,Maigh Eo,BELMULLET,46252.955643844499718,-57876255.235252581536770
"584",2ae19629-18f4-13a3-e055-000000000001,Y,GLENCASTLE,GLEANN CHAISIL,"157081","1","29",MAYO,Maigh Eo,BELMULLET,40834.712853929544508,-36805042.127370901405811
"585",2ae19629-18f5-13a3-e055-000000000001,Y,DRUMLISH,DROIM LIS,"137027","1","09",LONGFORD,An Longfort,GRANARD,35852.294931160271517,-20112219.902803480625153
"586",2ae19629-18f6-13a3-e055-000000000001,Y,DRUMMEEL,AN DROIM MAOL,"137028","1","09",LONGFORD,An Longfort,GRANARD,22419.480588224167150,-8402858.065310271456838
"587",2ae19629-18f7-13a3-e055-000000000001,Y,MEATHAS TRUIM,MEATHAS TROIM,"137029","1","09",LONGFORD,An Longfort,BALLYMAHON,22517.553150296920649,-13586947.702922841534019
"588",2ae19629-18f9-13a3-e055-000000000001,Y,HAGGARDSTOWN,BAILE HAGAIRD,"147025","1","10",LOUTH,Lú,DUNDALK SOUTH,31950.696943987572013,-21293600.749073185026646
"589",2ae19629-18fa-13a3-e055-000000000001,Y,JENKINSTOWN,BAILE SHEINICÍN,"147026","1","10",LOUTH,Lú,DUNDALK-CARLINGFORD,23444.225781102097244,-22360383.041647270321846
"590",2ae19629-18fb-13a3-e055-000000000001,Y,BANGOR,BAINGEAR,"157031","1","29",MAYO,Maigh Eo,BELMULLET,49216.257059925257636,-46516621.093057200312614
"591",2ae19629-18fc-13a3-e055-000000000001,Y,BARROOSKY,BARR RÚSCAÍ,"157032","1","29",MAYO,Maigh Eo,BELMULLET,39425.186301349021960,-48213002.244461059570312
"592",2ae19629-18fe-13a3-e055-000000000001,Y,GLENHEST,GLEANN HOISTE,"157083","1","29",MAYO,Maigh Eo,WESTPORT,35711.175407248876581,-45833942.667083740234375
"593",2ae19629-18ff-13a3-e055-000000000001,Y,GOOLAMORE,GUALA MHÓR,"157084","1","29",MAYO,Maigh Eo,BELMULLET,49176.565050451201387,-36473704.790368162095547
"594",2ae19629-1900-13a3-e055-000000000001,Y,FORGNEY,FORGNAÍ,"137031","1","09",LONGFORD,An Longfort,BALLYMAHON,32597.548817839000549,-27243024.181918781250715
"595",2ae19629-1901-13a3-e055-000000000001,Y,FOXHALL,AN RÁTH RIABHACH,"137032","1","09",LONGFORD,An Longfort,BALLYMAHON,19592.175456599496101,-18772282.564474046230316
"596",2ae19629-1902-13a3-e055-000000000001,Y,GELSHAGH,GEILSEACH,"137033","1","09",LONGFORD,An Longfort,GRANARD,21913.174645052247797,-15777569.440938545390964
"597",2ae19629-1903-13a3-e055-000000000001,Y,GRANARD RURAL,GRÁNARD (TUATH),"137034","1","09",LONGFORD,An Longfort,GRANARD,49719.857806414263905,-16625604.902950432151556
"598",2ae19629-1904-13a3-e055-000000000001,Y,GRANARD URBAN,GRÁNARD (UIRBEACH),"137035","1","09",LONGFORD,An Longfort,GRANARD,13588.725203233121647,-8116621.328342442400753
"599",2ae19629-1905-13a3-e055-000000000001,Y,KILLANNY,CILL EANAIGH,"147027","1","10",LOUTH,Lú,ARDEE,25222.553839153137233,-20758218.729752194136381
"600",2ae19629-1906-13a3-e055-000000000001,Y,LOUTH,LÚ,"147028","1","10",LOUTH,Lú,ARDEE,29796.722527693691518,-22150728.781665544956923
"601",2ae19629-1907-13a3-e055-000000000001,N,MANSFIELDSTOWN,BAILE MHIC MHÁIRTÍN,"147029","1","10",LOUTH,Lú,ARDEE,28356.515045370542794,-16588075.255932347849011
"602",2ae19629-1908-13a3-e055-000000000001,Y,BEKAN,BÉACÁN,"157033","1","29",MAYO,Maigh Eo,CLAREMORRIS,37223.301525923998270,-35305480.916226178407669
"603",2ae19629-1909-13a3-e055-000000000001,Y,BELDERGMORE,BÉAL DEIRG MÓR,"157034","2","29",MAYO,Maigh Eo,BELMULLET,57893.934830281519680,-79686740.205045044422150
"604",2ae19629-190a-13a3-e055-000000000001,Y,BELLAVARY,BÉAL ÁTHA BHEARAIGH,"157035","1","29",MAYO,Maigh Eo,CASTLEBAR,51470.126548523934616,-33178074.678164765238762
"605",2ae19629-190b-13a3-e055-000000000001,Y,BELMULLET,BÉAL AN MHUIRTHEAD,"157036","4","29",MAYO,Maigh Eo,BELMULLET,85017.937584697661805,-45355906.938981421291828
"606",2ae19629-190c-13a3-e055-000000000001,Y,BOHOLA,BOTH CHOMHLA,"157037","1","29",MAYO,Maigh Eo,SWINFORD,27208.430829300003097,-12055082.737874818965793
"607",2ae19629-190d-13a3-e055-000000000001,Y,HOLLYMOUNT,MAOLLA,"157085","1","29",MAYO,Maigh Eo,CLAREMORRIS,33770.925142537998909,-34872128.706790164113045
"608",2ae19629-190e-13a3-e055-000000000001,Y,HOUNDSWOOD,COILL MADRA,"157086","1","29",MAYO,Maigh Eo,CLAREMORRIS,39636.550095186867111,-31872796.078574351966381
"609",2ae19629-190f-13a3-e055-000000000001,Y,KILCOMMOCK,CILL DACHOMÓG,"137036","1","09",LONGFORD,An Longfort,BALLYMAHON,35509.295046417690173,-31674409.384759988635778
"610",2ae19629-1910-13a3-e055-000000000001,Y,KILGLASS,CILL GHLAS,"137037","1","09",LONGFORD,An Longfort,BALLYMAHON,37205.095007694922970,-33991625.793695010244846
"611",2ae19629-1911-13a3-e055-000000000001,Y,KILLASHEE,CILL NA SÍ,"137038","1","09",LONGFORD,An Longfort,BALLYMAHON,25851.227242546199705,-21792678.170124784111977
"612",2ae19629-1912-13a3-e055-000000000001,Y,MONASTERBOICE,MAINISTIR BHUITHE,"147030","1","10",LOUTH,Lú,DROGHEDA RURAL,35162.422436428445508,-23605718.517298981547356
"613",2ae19629-1913-13a3-e055-000000000001,Y,MULLARY,MOL ÁIRÍ,"147031","1","10",LOUTH,Lú,ARDEE,31609.113185843350948,-24224149.403546508401632
"614",2ae19629-1914-13a3-e055-000000000001,Y,BRACKLOON,BREAC-CHLUAIN,"157038","1","29",MAYO,Maigh Eo,SWINFORD,31575.051105226852087,-30603916.123744603246450
"615",2ae19629-1915-13a3-e055-000000000001,Y,BREAGHWY,BRÉACHMHAIGH,"157039","1","29",MAYO,Maigh Eo,CASTLEBAR,35046.578536744644225,-24128511.954327534884214
"616",2ae19629-1916-13a3-e055-000000000001,Y,ISLANDEADY,OILEÁN ÉADAÍ,"157087","1","29",MAYO,Maigh Eo,CASTLEBAR,45309.468813029059675,-42001235.034279897809029
"617",2ae19629-1917-13a3-e055-000000000001,Y,KILBEAGH,CILL BHEITHEACH,"157088","1","29",MAYO,Maigh Eo,SWINFORD,29901.417535622236755,-38755720.803289137780666
"618",2ae19629-1918-13a3-e055-000000000001,Y,KILLOE,CILL EO,"137039","1","09",LONGFORD,An Longfort,GRANARD,30271.109899041672179,-15361499.671047648414969
