OBJECTID,ED_GUID,ED_OFFICIA,ED_ENGLISH,ED_GAEILGE,ED_ID_STR,ED_PART_CO,COUNTY_COD,COUNTY_ENG,COUNTY_GAE,CSO_LEA,SHAPE_Leng,SHAPE_Area,ACShort,AC
1467,2ae19629-1c7b-13a3-e055-000000000001,Y,BALLYMACARBRY,BAILE MHAC CAIRBRE,227010,1,25,WATERFORD,Port Láirge,PORTLAW-KILMACTHOMAS,30359.77436,-25539757.91,Waterford City and County,Waterford City and County Council
1468,2ae19629-1c7c-13a3-e055-000000000001,Y,BALLYMACART,BAILE MHAC AIRT,227011,4,25,WATERFORD,Port Láirge,DUNGARVAN,35602.34189,-28128384.64,Waterford City and County,Waterford City and County Council
1469,2ae19629-1c7d-13a3-e055-000000000001,Y,BALLYNAKILL,BAILE MHIC COILIGH,227012,1,25,WATERFORD,Port Láirge,WATERFORD CITY EAST,19001.39949,-8852302.775,Waterford City and County,Waterford City and County Council
1470,2ae19629-1c7e-13a3-e055-000000000001,Y,BALLYNAMULT,BÉAL NA MOLT,227013,1,25,WATERFORD,Port Láirge,LISMORE,20936.68407,-19772029.24,Waterford City and County,Waterford City and County Council
1481,2ae19629-1c8a-13a3-e055-000000000001,Y,BALLYSAGGARTMORE,BAILE NA SAGART MÓR,227014,1,25,WATERFORD,Port Láirge,LISMORE,34313.424,-34581034.42,Waterford City and County,Waterford City and County Council
1482,2ae19629-1c8b-13a3-e055-000000000001,Y,BOHADOON,BOTH AN DÚIN,227015,1,25,WATERFORD,Port Láirge,DUNGARVAN,27957.03685,-21271544.3,Waterford City and County,Waterford City and County Council
1483,2ae19629-1c8c-13a3-e055-000000000001,Y,CAPPAGH,AN CHEAPAIGH,227016,1,25,WATERFORD,Port Láirge,DUNGARVAN,23161.16947,-14858405.3,Waterford City and County,Waterford City and County Council
1492,2ae19629-1c95-13a3-e055-000000000001,N,CAPPOQUIN,CEAPACH CHOINN,227017,1,25,WATERFORD,Port Láirge,LISMORE,38604.68146,-47761470.04,Waterford City and County,Waterford City and County Council
1493,2ae19629-1c96-13a3-e055-000000000001,Y,CARRICKBEG RURAL,AN CHARRAIG BHEAG (TUATH),227018,1,25,WATERFORD,Port Láirge,PORTLAW-KILMACTHOMAS,25913.18532,-13305271.64,Waterford City and County,Waterford City and County Council
1494,2ae19629-1c97-13a3-e055-000000000001,Y,CARRIGCASTLE,CARRAIG AN CHAISLEÁIN,227019,1,25,WATERFORD,Port Láirge,PORTLAW-KILMACTHOMAS,25454.13627,-9392697.846,Waterford City and County,Waterford City and County Council
1091,2ae19629-1aff-13a3-e055-000000000001,Y,BALLYBRODER,BAILE UÍ BHRUADAIR,237010,1,13,WESTMEATH,An Iarmhí,MOATE,19528.14786,-11882823.01,Westmeath,Westmeath County Council
1092,2ae19629-1b00-13a3-e055-000000000001,Y,BALLYHEALY,BAILE UÍ ÁILLE,237011,1,13,WESTMEATH,An Iarmhí,KINNEGAD,14817.87406,-11633267.8,Westmeath,Westmeath County Council
1093,2ae19629-1b01-13a3-e055-000000000001,Y,BALLYKILMORE,BAILE AN GHAILL MHÓIR,237012,1,13,WESTMEATH,An Iarmhí,MOATE,22566.34611,-18899935.41,Westmeath,Westmeath County Council
1094,2ae19629-1b02-13a3-e055-000000000001,Y,BALLYMORE,AN BAILE MÓR,237013,1,13,WESTMEATH,An Iarmhí,MOATE,25378.9552,-20834170.85,Westmeath,Westmeath County Council
1095,2ae19629-1b03-13a3-e055-000000000001,Y,KILBEGGAN,CILL BHEAGÁIN,237058,1,13,WESTMEATH,An Iarmhí,MOATE,23040.83607,-17671219.36,Westmeath,Westmeath County Council
1096,2ae19629-1b04-13a3-e055-000000000001,Y,KILBIXY,CILL BHISCÍ,237059,1,13,WESTMEATH,An Iarmhí,MOATE,30981.70078,-24398182,Westmeath,Westmeath County Council
1097,2ae19629-1b05-13a3-e055-000000000001,Y,KILCUMNY,CILL CHUIMNE,237060,1,13,WESTMEATH,An Iarmhí,KINNEGAD,17899.76601,-11544098.47,Westmeath,Westmeath County Council
1103,2ae19629-1b0b-13a3-e055-000000000001,Y,KILCUMRERAGH,CILL CHRUIMTHIR FHIACHRACH,237061,1,13,WESTMEATH,An Iarmhí,MOATE,22851.18205,-16337794.95,Westmeath,Westmeath County Council
1104,2ae19629-1b0c-13a3-e055-000000000001,Y,KILLARE,CILL ÁIR,237062,1,13,WESTMEATH,An Iarmhí,MOATE,29000.50767,-28639529.47,Westmeath,Westmeath County Council
1105,2ae19629-1b0d-13a3-e055-000000000001,Y,KILLINURE,COILL AN IÚIR,237063,1,13,WESTMEATH,An Iarmhí,ATHLONE,23954.42844,-22874508.13,Westmeath,Westmeath County Council
1106,2ae19629-1b0e-13a3-e055-000000000001,Y,KILPATRICK,CILL PHÁDRAIG,237067,1,13,WESTMEATH,An Iarmhí,KINNEGAD,27240.73103,-17615259.58,Westmeath,Westmeath County Council
1107,2ae19629-1b0f-13a3-e055-000000000001,Y,KINNEGAD,CIONN ÁTHA GAD,237068,1,13,WESTMEATH,An Iarmhí,KINNEGAD,23343.60964,-14114795.7,Westmeath,Westmeath County Council
1108,2ae19629-1b10-13a3-e055-000000000001,Y,KINTURK,CIONN TOIRC,237069,1,13,WESTMEATH,An Iarmhí,KINNEGAD,22631.66477,-11983318.2,Westmeath,Westmeath County Council
1109,2ae19629-1b11-13a3-e055-000000000001,Y,KNOCKARROW,CNOC ARBHA,237070,1,13,WESTMEATH,An Iarmhí,KINNEGAD,23372.17729,-18041347.26,Westmeath,Westmeath County Council
1116,2ae19629-1b18-13a3-e055-000000000001,Y,KILLUA,CILL DALUA,237064,1,13,WESTMEATH,An Iarmhí,KINNEGAD,22220.19446,-19547823.22,Westmeath,Westmeath County Council
1117,2ae19629-1b19-13a3-e055-000000000001,Y,KILLUCAN,CILL LIÚCAINNE,237065,1,13,WESTMEATH,An Iarmhí,KINNEGAD,25778.3722,-14355484.86,Westmeath,Westmeath County Council
1118,2ae19629-1b1a-13a3-e055-000000000001,Y,KILLULAGH,CILL UAILLEACH,237066,1,13,WESTMEATH,An Iarmhí,KINNEGAD,30442.16645,-21418926.39,Westmeath,Westmeath County Council
1119,2ae19629-1b1b-13a3-e055-000000000001,Y,KNOCKDRIN,CNOC DROINNE,237071,1,13,WESTMEATH,An Iarmhí,MULLINGAR,25858.17657,-22779117.56,Westmeath,Westmeath County Council
1120,2ae19629-1b1c-13a3-e055-000000000001,Y,LACKAN,LEACAIN,237072,1,13,WESTMEATH,An Iarmhí,KINNEGAD,12923.90131,-7008581.926,Westmeath,Westmeath County Council
1121,2ae19629-1b1d-13a3-e055-000000000001,Y,LAUREE,LARAÍ,237073,1,13,WESTMEATH,An Iarmhí,MOATE,28714.02191,-17990917.54,Westmeath,Westmeath County Council
1128,2ae19629-1b24-13a3-e055-000000000001,Y,BALLYNAGORE,BÉAL ÁTHA NA NGABHAR,237014,1,13,WESTMEATH,An Iarmhí,MOATE,28536.33075,-19103139.75,Westmeath,Westmeath County Council
1129,2ae19629-1b25-13a3-e055-000000000001,Y,BALLYNASKEAGH,BAILE NA SCEACH,237015,1,13,WESTMEATH,An Iarmhí,KINNEGAD,20458.67497,-14353963.75,Westmeath,Westmeath County Council
1130,2ae19629-1b26-13a3-e055-000000000001,Y,BELLANALACK,BAILE NA LEAC,237016,1,13,WESTMEATH,An Iarmhí,MOATE,20893.45772,-14066674.15,Westmeath,Westmeath County Council
1131,2ae19629-1b27-13a3-e055-000000000001,Y,BELVIDERE,BELVIDERE,237017,1,13,WESTMEATH,An Iarmhí,MULLINGAR,22238.16734,-20749995.82,Westmeath,Westmeath County Council
1132,2ae19629-1b28-13a3-e055-000000000001,Y,MIDDLETON,CILL FHAOILINN,237074,1,13,WESTMEATH,An Iarmhí,MOATE,20963.56816,-18061662.93,Westmeath,Westmeath County Council
1133,2ae19629-1b29-13a3-e055-000000000001,Y,MOATE,AN MÓTA,237075,1,13,WESTMEATH,An Iarmhí,MOATE,25234.24915,-21322984.03,Westmeath,Westmeath County Council
1134,2ae19629-1b2a-13a3-e055-000000000001,Y,MOUNT TEMPLE,AN GRIANÁN,237076,1,13,WESTMEATH,An Iarmhí,MOATE,27072.70073,-17192126.21,Westmeath,Westmeath County Council
1141,2ae19629-1b31-13a3-e055-000000000001,Y,BOHERQUILL,BÓTHAR AN CHOILL,237018,1,13,WESTMEATH,An Iarmhí,KINNEGAD,19018.9484,-14288720.78,Westmeath,Westmeath County Council
1142,2ae19629-1b32-13a3-e055-000000000001,Y,BRACKLIN,BREACLAINN,237019,1,13,WESTMEATH,An Iarmhí,KINNEGAD,25945.1666,-18009271.34,Westmeath,Westmeath County Council
1143,2ae19629-1b33-13a3-e055-000000000001,Y,CARN,AN CARN,237020,1,13,WESTMEATH,An Iarmhí,ATHLONE,26374.76925,-21221966.58,Westmeath,Westmeath County Council
1144,2ae19629-1b34-13a3-e055-000000000001,Y,CARRICK,AN CHARRAIG,237021,1,13,WESTMEATH,An Iarmhí,MOATE,23179.79226,-21094364.27,Westmeath,Westmeath County Council
1145,2ae19629-1b35-13a3-e055-000000000001,Y,MOYDRUM,MAIGH DROMA,237077,1,13,WESTMEATH,An Iarmhí,ATHLONE,29406.63164,-25261936.09,Westmeath,Westmeath County Council
1146,2ae19629-1b36-13a3-e055-000000000001,Y,MUCKANAGH,MUICEANACH,237078,1,13,WESTMEATH,An Iarmhí,ATHLONE,29654.52904,-25030866.67,Westmeath,Westmeath County Council
1147,2ae19629-1b37-13a3-e055-000000000001,Y,MULLINGAR RURAL,AN MUILEANN GCEARR (TUATH),237079,1,13,WESTMEATH,An Iarmhí,MULLINGAR,40751.867,-17407720.36,Westmeath,Westmeath County Council
1156,2ae19629-1b40-13a3-e055-000000000001,Y,CASTLE,DÚN AN CHAISLEÁIN,237022,1,13,WESTMEATH,An Iarmhí,MULLINGAR,21979.93733,-12607008.32,Westmeath,Westmeath County Council
1157,2ae19629-1b41-13a3-e055-000000000001,Y,CASTLEDALY,CAISLEÁN UÍ DHÁLAIGH,237023,1,13,WESTMEATH,An Iarmhí,ATHLONE,34498.14276,-30678678.36,Westmeath,Westmeath County Council
1158,2ae19629-1b42-13a3-e055-000000000001,Y,CASTLELOST,CAISLEÁN LOISTE,237024,1,13,WESTMEATH,An Iarmhí,KINNEGAD,24945.2259,-17086802.38,Westmeath,Westmeath County Council
1159,2ae19629-1b43-13a3-e055-000000000001,Y,MULLINGAR SOUTH URBAN,AN MUILEANN GCEARR THEAS (UIRBEACH),237080,1,13,WESTMEATH,An Iarmhí,MULLINGAR,9694.141523,-2848331.121,Westmeath,Westmeath County Council
1160,2ae19629-1b44-13a3-e055-000000000001,Y,MULTYFARNHAM,MUILTE FARANNÁIN,237081,1,13,WESTMEATH,An Iarmhí,KINNEGAD,30004.77316,-24989088.56,Westmeath,Westmeath County Council
1161,2ae19629-1b45-13a3-e055-000000000001,Y,NEWTOWN,AN BAILE NUA,237082,1,13,WESTMEATH,An Iarmhí,MOATE,22821.08923,-18203837.82,Westmeath,Westmeath County Council
1162,2ae19629-1b46-13a3-e055-000000000001,Y,NOUGHAVAL,NUACHABHÁIL,237083,1,13,WESTMEATH,An Iarmhí,MOATE,21977.548,-16194394.61,Westmeath,Westmeath County Council
1168,2ae19629-1b4c-13a3-e055-000000000001,Y,CASTLETOWN,BAILE AN CHAISLEÁIN,237025,1,13,WESTMEATH,An Iarmhí,MOATE,41778.8136,-26241658.77,Westmeath,Westmeath County Council
1169,2ae19629-1b4d-13a3-e055-000000000001,Y,CHURCHTOWN,BAILE AN TEAMPAILL,237026,1,13,WESTMEATH,An Iarmhí,MOATE,30956.5359,-21800408.14,Westmeath,Westmeath County Council
1170,2ae19629-1b4e-13a3-e055-000000000001,Y,OWEL,LOCH UAIL,237084,1,13,WESTMEATH,An Iarmhí,MULLINGAR,20618.12086,-13744537.51,Westmeath,Westmeath County Council
1171,2ae19629-1b4f-13a3-e055-000000000001,Y,PIERCETOWN,BAILE PHIARAIS,237085,1,13,WESTMEATH,An Iarmhí,MOATE,20363.65612,-13523664.83,Westmeath,Westmeath County Council
1172,2ae19629-1b50-13a3-e055-000000000001,Y,PORTLOMAN,PORT LOMÁIN,237086,1,13,WESTMEATH,An Iarmhí,MOATE,27378.34042,-25520696.16,Westmeath,Westmeath County Council
1173,2ae19629-1b51-13a3-e055-000000000001,Y,RAHARNEY,RÁTH FHEARNA,237087,1,13,WESTMEATH,An Iarmhí,KINNEGAD,21773.85312,-12283733.24,Westmeath,Westmeath County Council
1179,2ae19629-1b57-13a3-e055-000000000001,Y,CLOGHAN,AN CLOCHÁN,237027,1,13,WESTMEATH,An Iarmhí,MULLINGAR,22876.3808,-13848833.65,Westmeath,Westmeath County Council
1180,2ae19629-1b58-13a3-e055-000000000001,Y,CLONARNEY,CLUAIN EARNA,237028,1,13,WESTMEATH,An Iarmhí,KINNEGAD,28426.11508,-21346534.78,Westmeath,Westmeath County Council
1181,2ae19629-1b59-13a3-e055-000000000001,Y,CLONFAD,CLUAIN FADA,237029,1,13,WESTMEATH,An Iarmhí,MOATE,27285.42147,-18804470.07,Westmeath,Westmeath County Council
1182,2ae19629-1b5a-13a3-e055-000000000001,Y,RAHUGH,RÁTH AODHA,237088,1,13,WESTMEATH,An Iarmhí,MOATE,28675.05638,-18777974.75,Westmeath,Westmeath County Council
1183,2ae19629-1b5b-13a3-e055-000000000001,Y,RATHCONRATH,RÁTH CONARTA,237089,1,13,WESTMEATH,An Iarmhí,MOATE,24198.97857,-16715399.13,Westmeath,Westmeath County Council
1184,2ae19629-1b5c-13a3-e055-000000000001,Y,RATHOWEN,RÁTH EOGHAIN,237090,1,13,WESTMEATH,An Iarmhí,MOATE,23335.85996,-15688937.83,Westmeath,Westmeath County Council
1185,2ae19629-1b5d-13a3-e055-000000000001,Y,RIVERDALE,ABHAINN NA DAOILE,237091,1,13,WESTMEATH,An Iarmhí,KINNEGAD,21572.71518,-20843888.64,Westmeath,Westmeath County Council
1192,2ae19629-1b64-13a3-e055-000000000001,Y,CLONLOST,CLUAIN LOISTE,237030,1,13,WESTMEATH,An Iarmhí,KINNEGAD,23346.99577,-20246807.08,Westmeath,Westmeath County Council
1193,2ae19629-1b65-13a3-e055-000000000001,Y,COLLINSTOWN,BAILE NA GCAILLEACH,237031,1,13,WESTMEATH,An Iarmhí,KINNEGAD,27205.50074,-13667174.66,Westmeath,Westmeath County Council
1194,2ae19629-1b66-13a3-e055-000000000001,Y,COOLE,AN CHÚIL,237032,1,13,WESTMEATH,An Iarmhí,KINNEGAD,19029.85049,-12175460.43,Westmeath,Westmeath County Council
1195,2ae19629-1b67-13a3-e055-000000000001,Y,COOLURE,CÚIL IÚIR,237033,1,13,WESTMEATH,An Iarmhí,KINNEGAD,30275.51048,-21903413.29,Westmeath,Westmeath County Council
1196,2ae19629-1b68-13a3-e055-000000000001,Y,ROSMEAD,ROS MÍD,237092,1,13,WESTMEATH,An Iarmhí,KINNEGAD,17600.21211,-11925396.65,Westmeath,Westmeath County Council
1197,2ae19629-1b69-13a3-e055-000000000001,Y,RUSSELLSTOWN,BAILE AN RUISÉALAIGH,237093,1,13,WESTMEATH,An Iarmhí,MULLINGAR,19295.07175,-13959176.45,Westmeath,Westmeath County Council
1198,2ae19629-1b6a-13a3-e055-000000000001,Y,SKEAGH,AN SCEACH,237094,1,13,WESTMEATH,An Iarmhí,MOATE,22180.67877,-17466303.41,Westmeath,Westmeath County Council
1199,2ae19629-1b6b-13a3-e055-000000000001,Y,SONNA,AN SONNACH,237095,1,13,WESTMEATH,An Iarmhí,MOATE,28327.90504,-16872323.68,Westmeath,Westmeath County Council
1205,2ae19629-1b71-13a3-e055-000000000001,Y,COPPERALLEY,BÓITHRÍN AN CHOPAIR,237034,1,13,WESTMEATH,An Iarmhí,KINNEGAD,21151.95552,-15113366.46,Westmeath,Westmeath County Council
1206,2ae19629-1b72-13a3-e055-000000000001,Y,DELVIN,DEALBHNA,237035,1,13,WESTMEATH,An Iarmhí,KINNEGAD,24292.6525,-14201372.9,Westmeath,Westmeath County Council
1207,2ae19629-1b73-13a3-e055-000000000001,Y,DERRYMORE,DOIRE MÓR,237036,1,13,WESTMEATH,An Iarmhí,KINNEGAD,18962.26118,-11237833.56,Westmeath,Westmeath County Council
1208,2ae19629-1b74-13a3-e055-000000000001,Y,DOONIS,DÚN AONGHASA,237037,1,13,WESTMEATH,An Iarmhí,ATHLONE,20397.84142,-15298966.65,Westmeath,Westmeath County Council
1209,2ae19629-1b75-13a3-e055-000000000001,Y,STONEHALL,TIGH CLOICHE,237096,1,13,WESTMEATH,An Iarmhí,KINNEGAD,19000.87801,-16108548.77,Westmeath,Westmeath County Council
1210,2ae19629-1b76-13a3-e055-000000000001,Y,STREAMSTOWN,BAILE AN TSRUTHÁIN,237097,1,13,WESTMEATH,An Iarmhí,MOATE,26961.89063,-14342671.9,Westmeath,Westmeath County Council
1211,2ae19629-1b77-13a3-e055-000000000001,Y,STREET,AN TSRÁID,237098,1,13,WESTMEATH,An Iarmhí,KINNEGAD,31363.49855,-30984093.99,Westmeath,Westmeath County Council
1222,2ae19629-1b83-13a3-e055-000000000001,Y,DRUMRANEY,DROIM RAITHNE,237038,1,13,WESTMEATH,An Iarmhí,MOATE,20383.22516,-12978802.29,Westmeath,Westmeath County Council
1223,2ae19629-1b84-13a3-e055-000000000001,Y,DYSART,AN DÍSEART,237039,1,13,WESTMEATH,An Iarmhí,MOATE,21569.99441,-19104497.35,Westmeath,Westmeath County Council
1224,2ae19629-1b85-13a3-e055-000000000001,Y,EMPER,IMPIR,237040,1,13,WESTMEATH,An Iarmhí,MOATE,23454.52647,-19579864.53,Westmeath,Westmeath County Council
1225,2ae19629-1b86-13a3-e055-000000000001,Y,ENNISCOFFEY,INIS COFAIGH,237041,1,13,WESTMEATH,An Iarmhí,KINNEGAD,22708.5476,-19773175.37,Westmeath,Westmeath County Council
1226,2ae19629-1b87-13a3-e055-000000000001,Y,TAGHMON,TIGH MUNNA,237099,1,13,WESTMEATH,An Iarmhí,KINNEGAD,21120.03725,-17155369.63,Westmeath,Westmeath County Council
1227,2ae19629-1b88-13a3-e055-000000000001,Y,TEMPLEPATRICK,TEAMPALL PHÁDRAIG,237100,1,13,WESTMEATH,An Iarmhí,MOATE,24141.99806,-15143228.89,Westmeath,Westmeath County Council
1228,2ae19629-1b89-13a3-e055-000000000001,Y,TUBBRIT,AN TIOBRAID,237101,1,13,WESTMEATH,An Iarmhí,ATHLONE,29863.55104,-28369699.69,Westmeath,Westmeath County Council
1241,2ae19629-1b97-13a3-e055-000000000001,Y,FAUGHALSTOWN,FOCHLA,237042,1,13,WESTMEATH,An Iarmhí,KINNEGAD,20630.54251,-15994335.56,Westmeath,Westmeath County Council
1242,2ae19629-1b98-13a3-e055-000000000001,Y,FINNEA,FÍODH AN ÁTHA,237043,1,13,WESTMEATH,An Iarmhí,KINNEGAD,30545.28089,-25356998.42,Westmeath,Westmeath County Council
1243,2ae19629-1b99-13a3-e055-000000000001,Y,FORE EAST,BAILE FHOBHAIR THOIR,237044,1,13,WESTMEATH,An Iarmhí,KINNEGAD,21100.84015,-16958461.26,Westmeath,Westmeath County Council
1244,2ae19629-1b9a-13a3-e055-000000000001,Y,TULLAGHAN,AN TULACHÁN,237102,1,13,WESTMEATH,An Iarmhí,MULLINGAR,21710.39699,-14943172.76,Westmeath,Westmeath County Council
1245,2ae19629-1b9b-13a3-e055-000000000001,Y,UMMA,IOMA,237103,1,13,WESTMEATH,An Iarmhí,MOATE,25873.34749,-20687235.04,Westmeath,Westmeath County Council
1246,2ae19629-1b9c-13a3-e055-000000000001,Y,WINETOWN,BAILE NA GAOITHE,237104,1,13,WESTMEATH,An Iarmhí,MOATE,19762.57249,-13758680.11,Westmeath,Westmeath County Council
1247,2ae19629-1b9d-13a3-e055-000000000001,Y,WOODLAND,FEARANN NA COILLE,237105,1,13,WESTMEATH,An Iarmhí,KINNEGAD,19519.40067,-16957544.1,Westmeath,Westmeath County Council
1248,2ae19629-1b9e-13a3-e055-000000000001,Y,MULLINGAR NORTH URBAN,AN MUILEANN GCEARR THUAIDH (UIRBEACH),237106,1,13,WESTMEATH,An Iarmhí,MULLINGAR,8952.728991,-2728777.068,Westmeath,Westmeath County Council
1266,2ae19629-1bb0-13a3-e055-000000000001,Y,FORE WEST,BAILE FHOBHAIR THIAR,237045,1,13,WESTMEATH,An Iarmhí,KINNEGAD,36378.49011,-21833288.12,Westmeath,Westmeath County Council
1267,2ae19629-1bb1-13a3-e055-000000000001,Y,GAYBROOK,BAILE RÉAMAINN,237046,1,13,WESTMEATH,An Iarmhí,KINNEGAD,20053.79275,-14834891.29,Westmeath,Westmeath County Council
1268,2ae19629-1bb2-13a3-e055-000000000001,Y,GLASSAN,GLASÁN,237047,1,13,WESTMEATH,An Iarmhí,ATHLONE,18790.3194,-15734423.13,Westmeath,Westmeath County Council
1283,2ae19629-1bc1-13a3-e055-000000000001,Y,ARDNAGLEW,ARD NA GCLIABH,237001,1,13,WESTMEATH,An Iarmhí,MOATE,26372.28736,-12612453.53,Westmeath,Westmeath County Council
1284,2ae19629-1bc2-13a3-e055-000000000001,Y,GLENLOUGH,LOCH AN GHLEANNA,237048,1,13,WESTMEATH,An Iarmhí,MOATE,31579.41407,-23754550.5,Westmeath,Westmeath County Council
1285,2ae19629-1bc3-13a3-e055-000000000001,Y,GLORE,AN GHLEOIR,237049,1,13,WESTMEATH,An Iarmhí,KINNEGAD,26803.30688,-16499164.67,Westmeath,Westmeath County Council
1286,2ae19629-1bc4-13a3-e055-000000000001,Y,GREENPARK,AN PHÁIRC GHLAS,237050,1,13,WESTMEATH,An Iarmhí,MOATE,26148.96264,-15106601.69,Westmeath,Westmeath County Council
1292,2ae19629-1bca-13a3-e055-000000000001,Y,ARDNAGRAGH,ARD NA GCREACH,237002,1,13,WESTMEATH,An Iarmhí,MOATE,25997.6712,-15715041.62,Westmeath,Westmeath County Council
1293,2ae19629-1bcb-13a3-e055-000000000001,Y,ATHLONE EAST URBAN,BAILE ÁTHA LUAIN THOIR (UIRBEACH),237003,1,13,WESTMEATH,An Iarmhí,ATHLONE,7709.095266,-2610627.609,Westmeath,Westmeath County Council
1294,2ae19629-1bcc-13a3-e055-000000000001,Y,ATHLONE EAST RURAL,BAILE ÁTHA LUAIN THOIR (TUATH),237004,1,13,WESTMEATH,An Iarmhí,ATHLONE,24434.32635,-12003058.13,Westmeath,Westmeath County Council
1295,2ae19629-1bcd-13a3-e055-000000000001,Y,ATHLONE WEST URBAN,BAILE ÁTHA LUAIN THIAR (UIRBEACH),237005,1,13,WESTMEATH,An Iarmhí,ATHLONE,6722.49186,-2673708.153,Westmeath,Westmeath County Council
1296,2ae19629-1bce-13a3-e055-000000000001,Y,AUBURN,ACHADH NA GRÉINE,237006,1,13,WESTMEATH,An Iarmhí,ATHLONE,28320.99699,-20061474.89,Westmeath,Westmeath County Council
1297,2ae19629-1bcf-13a3-e055-000000000001,Y,GRIFFINSTOWN,BAILE GHRÍFÍN,237051,1,13,WESTMEATH,An Iarmhí,KINNEGAD,29065.40765,-25742611.83,Westmeath,Westmeath County Council
1298,2ae19629-1bd0-13a3-e055-000000000001,Y,HEATHSTOWN,BAILE AN FHRAOIGH,237052,1,13,WESTMEATH,An Iarmhí,MULLINGAR,26851.55009,-20852000.01,Westmeath,Westmeath County Council
1299,2ae19629-1bd1-13a3-e055-000000000001,Y,HILLTOWN,BAILE AN CHNOIC,237053,1,13,WESTMEATH,An Iarmhí,KINNEGAD,24039.66374,-20780322.4,Westmeath,Westmeath County Council
1300,2ae19629-1bd2-13a3-e055-000000000001,Y,MILLTOWN,BAILE AN MHUILINN,237054,1,13,WESTMEATH,An Iarmhí,KINNEGAD,19012.85815,-16168456.43,Westmeath,Westmeath County Council
1308,2ae19629-1bda-13a3-e055-000000000001,Y,BALLINALACK,BÉAL ÁTHA NA LEAC,237007,1,13,WESTMEATH,An Iarmhí,MOATE,27140.08003,-18866299.54,Westmeath,Westmeath County Council
1309,2ae19629-1bdb-13a3-e055-000000000001,Y,BALLINLOUGH,BAILE AN LOCHA,237008,1,13,WESTMEATH,An Iarmhí,KINNEGAD,18433.13387,-8726674.047,Westmeath,Westmeath County Council
1310,2ae19629-1bdc-13a3-e055-000000000001,Y,BALLYMORIN,BAILE MHÓIRÍN,237009,1,13,WESTMEATH,An Iarmhí,MOATE,30063.03385,-22109843.32,Westmeath,Westmeath County Council
1311,2ae19629-1bdd-13a3-e055-000000000001,Y,HOPESTOWN,BAILE HOP,237055,1,13,WESTMEATH,An Iarmhí,MULLINGAR,20664.11825,-14824170.96,Westmeath,Westmeath County Council
1312,2ae19629-1bde-13a3-e055-000000000001,Y,HUNTINGDON,HUNTINGDON,237056,1,13,WESTMEATH,An Iarmhí,KINNEGAD,28893.23592,-19026625.99,Westmeath,Westmeath County Council
1313,2ae19629-1bdf-13a3-e055-000000000001,Y,JAMESTOWN,BAILE SHÉAMAIS,237057,1,13,WESTMEATH,An Iarmhí,MOATE,23279.0826,-14294601.13,Westmeath,Westmeath County Council
1098,2ae19629-1b06-13a3-e055-000000000001,Y,BALLYCARNEY,BAILE UÍ CHEARNAIGH,247011,1,14,WEXFORD,Loch Garman,ENNISCORTHY,20648.5341,-14990603.88,Wexford,Wexford County Council
1099,2ae19629-1b07-13a3-e055-000000000001,Y,BALLYELLIS,BAILE EILÍS,247012,1,14,WEXFORD,Loch Garman,GOREY,18739.34982,-12661409.94,Wexford,Wexford County Council
1100,2ae19629-1b08-13a3-e055-000000000001,Y,BALLYGARRETT,BAILE GHEARÓID,247013,1,14,WEXFORD,Loch Garman,KILMUCKRIDGE,25659.47124,-20326031.7,Wexford,Wexford County Council
1110,2ae19629-1b12-13a3-e055-000000000001,Y,BALLYHACK,BAILE HAC,247014,1,14,WEXFORD,Loch Garman,NEW ROSS,26929.76856,-22397114.36,Wexford,Wexford County Council
1111,2ae19629-1b13-13a3-e055-000000000001,Y,BALLYHOGE,BAILE UÍ CHEOG,247015,1,14,WEXFORD,Loch Garman,ENNISCORTHY,31200.14766,-29898172.42,Wexford,Wexford County Council
1112,2ae19629-1b14-13a3-e055-000000000001,Y,BALLYHUSKARD,BAILE HUSCAIRD,247016,1,14,WEXFORD,Loch Garman,KILMUCKRIDGE,26232.86538,-32781873.17,Wexford,Wexford County Council
1269,2ae19629-1bb3-13a3-e055-000000000001,Y,ADAMSTOWN,MAIGH ARNAÍ,247001,1,14,WEXFORD,Loch Garman,NEW ROSS,18500.66651,-13929369.06,Wexford,Wexford County Council
1270,2ae19629-1bb4-13a3-e055-000000000001,Y,ARDAMINE,ARD MAIGHEAN,247002,1,14,WEXFORD,Loch Garman,GOREY,35223.88398,-25314190.78,Wexford,Wexford County Council
1287,2ae19629-1bc5-13a3-e055-000000000001,Y,ARDCAVAN,ARD CHAOMHÁIN,247003,1,14,WEXFORD,Loch Garman,WEXFORD,36518.62554,-22235444.69,Wexford,Wexford County Council
1288,2ae19629-1bc6-13a3-e055-000000000001,Y,ARDCOLM,ARD CHOLAIM,247004,1,14,WEXFORD,Loch Garman,WEXFORD,33729.49338,-23017414.38,Wexford,Wexford County Council
1301,2ae19629-1bd3-13a3-e055-000000000001,Y,ARTRAMON,ARD CHROMÁIN,247005,1,14,WEXFORD,Loch Garman,WEXFORD,22120.46159,-14492207.89,Wexford,Wexford County Council
1302,2ae19629-1bd4-13a3-e055-000000000001,Y,AUGHWILLIAM,ÁTH LIAM,247006,1,14,WEXFORD,Loch Garman,ROSSLARE,24710.81291,-15659660.87,Wexford,Wexford County Council
